ltp,vol_traded_today,last_traded_time,exch_feed_time,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_sell_qty,avg_trade_price,low_price,high_price,lower_ckt,upper_ckt,open_price,prev_close_price,ch,chp,time
862.5,4189244,1720762470,1720762471,10,7638,862.5,862.6,50,657588,1732708,859.32,855.3,862.65,0,0,856.7,856.7,5.8,0.677,1720782271.530248
862.35,4190459,1720762471,1720762471,51,353,862.35,862.45,1,638289,1736919,859.32,855.3,862.65,0,0,856.7,856.7,5.65,0.6595,1720782272.048874
862.45,4190459,1720762471,1720762472,51,353,862.35,862.45,12,638289,1736919,859.32,855.3,862.65,0,0,856.7,856.7,5.75,0.6712,1720782272.451764
862.55,4191004,1720762473,1720762473,143,7024,862.55,862.6,25,658394,1729113,859.32,855.3,862.65,0,0,856.7,856.7,5.85,0.6829,1720782273.270632
862.6,4191004,1720762473,1720762473,143,7024,862.55,862.6,4,658394,1729113,859.32,855.3,862.65,0,0,856.7,856.7,5.9,0.6887,1720782273.448834
862.35,4191004,1720762473,1720762474,143,7024,862.55,862.6,25,658394,1729113,859.32,855.3,862.65,0,0,856.7,856.7,5.65,0.6595,1720782274.498428
862.35,4191376,1720762473,1720762474,168,500,862.4,862.5,25,655208,1734399,859.32,855.3,862.65,0,0,856.7,856.7,5.65,0.6595,1720782274.548116
862.5,4191376,1720762473,1720762475,168,500,862.4,862.5,158,655208,1734399,859.32,855.3,862.65,0,0,856.7,856.7,5.8,0.677,1720782275.443098
862.5,4191657,1720762475,1720762475,1,244,862.45,862.5,158,655656,1735636,859.32,855.3,862.65,0,0,856.7,856.7,5.8,0.677,1720782275.549956
862.25,4191657,1720762475,1720762476,1,244,862.45,862.5,36,655656,1735636,859.32,855.3,862.65,0,0,856.7,856.7,5.55,0.6478,1720782276.546359
862.4,4191767,1720762476,1720762476,167,45,862.3,862.4,10,653817,1735899,859.32,855.3,862.65,0,0,856.7,856.7,5.7,0.6653,1720782276.547437
862.5,4191767,1720762476,1720762477,167,45,862.3,862.4,155,653817,1735899,859.32,855.3,862.65,0,0,856.7,856.7,5.8,0.677,1720782277.446705
862.5,4191968,1720762477,1720762477,168,209,862.4,862.5,155,657260,1735689,859.32,855.3,862.65,0,0,856.7,856.7,5.8,0.677,1720782277.554963
862.5,4193498,1720762478,1720762478,7,452,862.35,862.5,4,655525,1733971,859.32,855.3,862.65,0,0,856.7,856.7,5.8,0.677,1720782278.452885
862.55,4193498,1720762478,1720762479,7,452,862.35,862.5,25,655525,1733971,859.32,855.3,862.65,0,0,856.7,856.7,5.85,0.6829,1720782279.495281
862.55,4194077,1720762479,1720762479,88,6209,862.55,862.6,55,656753,1732592,859.32,855.3,862.65,0,0,856.7,856.7,5.85,0.6829,1720782279.558131
862.55,4194077,1720762479,1720762480,88,6209,862.55,862.6,5,656753,1732592,859.32,855.3,862.65,0,0,856.7,856.7,5.85,0.6829,1720782280.539613
862.55,4194274,1720762480,1720762480,63,6118,862.55,862.6,100,656887,1738715,859.32,855.3,862.65,0,0,856.7,856.7,5.85,0.6829,1720782280.557112
862.55,4194274,1720762480,1720762481,63,6118,862.55,862.6,1,656887,1738715,859.32,855.3,862.65,0,0,856.7,856.7,5.85,0.6829,1720782281.563003
862.55,4196334,1720762481,1720762481,582,52,862.2,862.4,1,651953,1731590,859.32,855.3,862.65,0,0,856.7,856.7,5.85,0.6829,1720782281.565212
862.25,4196334,1720762481,1720762482,582,52,862.2,862.4,25,651953,1731590,859.32,855.3,862.65,0,0,856.7,856.7,5.55,0.6478,1720782282.4499
862.25,4196632,1720762482,1720762482,116,515,862.25,862.55,25,653702,1735493,859.32,855.3,862.65,0,0,856.7,856.7,5.55,0.6478,1720782282.552955
862.6,4196632,1720762482,1720762483,116,515,862.25,862.55,84,653702,1735493,859.32,855.3,862.65,0,0,856.7,856.7,5.9,0.6887,1720782283.44784
862.6,4197493,1720762483,1720762483,133,6034,862.5,862.6,84,654963,1733704,859.32,855.3,862.65,0,0,856.7,856.7,5.9,0.6887,1720782283.558074
862.5,4197493,1720762483,1720762484,133,6034,862.5,862.6,15,654963,1733704,859.32,855.3,862.65,0,0,856.7,856.7,5.8,0.677,1720782284.448685
862.5,4198456,1720762484,1720762484,5,559,862.4,862.55,33,654198,1741380,859.32,855.3,862.65,0,0,856.7,856.7,5.8,0.677,1720782284.758196
862.5,4198456,1720762484,1720762485,5,559,862.4,862.55,4,654198,1741380,859.32,855.3,862.65,0,0,856.7,856.7,5.8,0.677,1720782285.45508
862.5,4199336,1720762485,1720762485,2,165,862.3,862.5,7,652547,1733454,859.32,855.3,862.65,0,0,856.7,856.7,5.8,0.677,1720782285.963881
862.5,4199336,1720762485,1720762485,170,165,862.3,862.5,7,652791,1741104,859.32,855.3,862.65,0,0,856.7,856.7,5.8,0.677,1720782286.147859
862.5,4199336,1720762485,1720762486,170,165,862.3,862.5,7,652791,1741104,859.32,855.3,862.65,0,0,856.7,856.7,5.8,0.677,1720782286.477817
862.6,4200547,1720762487,1720762487,42,5474,862.4,862.6,168,654906,1739383,859.33,855.3,862.65,0,0,856.7,856.7,5.9,0.6887,1720782287.359028
862.55,4200726,1720762488,1720762488,168,5464,862.55,862.6,168,656589,1739274,859.33,855.3,862.65,0,0,856.7,856.7,5.85,0.6829,1720782288.398585
862.6,4201573,1720762488,1720762489,72,5425,862.55,862.6,30,652483,1739917,859.33,855.3,862.65,0,0,856.7,856.7,5.9,0.6887,1720782289.453676
862.6,4201573,1720762488,1720762489,72,5425,862.55,862.6,10,652483,1739917,859.33,855.3,862.65,0,0,856.7,856.7,5.9,0.6887,1720782289.458651
862.6,4201761,1720762490,1720762490,54,5300,862.55,862.6,25,655677,1740820,859.33,855.3,862.65,0,0,856.7,856.7,5.9,0.6887,1720782290.396051
862.6,4201761,1720762490,1720762491,54,5300,862.55,862.6,34,655677,1740820,859.33,855.3,862.65,0,0,856.7,856.7,5.9,0.6887,1720782291.557105
862.6,4202623,1720762490,1720762491,336,4940,862.55,862.6,34,656001,1738065,859.33,855.3,862.65,0,0,856.7,856.7,5.9,0.6887,1720782291.562452
862.6,4202623,1720762490,1720762492,336,4940,862.55,862.6,168,656001,1738065,859.33,855.3,862.65,0,0,856.7,856.7,5.9,0.6887,1720782292.623859
862.55,4203186,1720762492,1720762492,481,5018,862.55,862.6,27,656427,1738948,859.33,855.3,862.65,0,0,856.7,856.7,5.85,0.6829,1720782292.800828
862.6,4203186,1720762492,1720762493,481,5018,862.55,862.6,168,656427,1738948,859.33,855.3,862.65,0,0,856.7,856.7,5.9,0.6887,1720782293.515188
862.6,4203866,1720762493,1720762493,394,4588,862.55,862.6,168,656149,1738607,859.33,855.3,862.65,0,0,856.7,856.7,5.9,0.6887,1720782293.693873
